msoa,estimated capacity
E02006064,678.03
E02006065,809.42
E02006066,3704.74
E02006067,2834.02
E02006068,4613.53
E02006069,3722.16
E02006070,2929.52
E02006071,639.83
E02006072,840.30
E02006073,1378.49
E02006074,2799.24
E02006075,2340.60
E02006076,619.69
E02006077,544.77
E02006078,1018.74
E02006079,1023.69
E02006080,4475.04
E02006081,250.63
E02006082,646.78
E02006083,1098.29
E02006084,645.08
E02006085,507.64
E02006086,1242.07
E02006087,624.15
E02006088,783.40
E02006089,3948.30
E02006090,2003.30
E02006091,364.25
E02006092,3480.65
E02006093,1390.49
E02006094,728.78
E02006095,261.79
E02006096,606.74
E02006097,588.45
E02006098,502.31
E02006099,1674.81
E02006100,1368.25
E02006101,568.02
E02006102,296.87
E02006103,1593.33
E02006104,6549.93
E02006105,3806.38
E02006106,3677.83
E02006107,2086.36
E02006108,2790.83
E02006109,2424.68
E02006110,2282.32
E02006111,1696.80
E02006112,4585.84
E02006113,1621.56
E02006114,3837.55
E02006115,1328.23
E02006116,3657.85
E02006117,2135.73
E02006118,828.16
E02006119,1829.76
E02006120,1943.47
E02006121,486.43
E02006122,953.28
E02006123,667.47
E02006124,7.99
E02006125,426.56
E02006126,747.59
E02006127,1000.32
E02006128,4576.90
E02006129,10928.53
E02006130,6041.94
E02006131,3474.14
E02006132,296.32
E02006133,6612.36
E02006134,153.68
E02006135,198.38
E02006136,2555.29
E02006137,1417.96
E02006138,968.03
E02006139,3102.37
E02006140,113.57
E02006141,7880.51
E02006142,133.06
E02006143,3919.20
E02006144,271.37
E02006145,3677.53
E02006146,674.21
E02006147,5656.36
E02006148,693.44
E02006149,3522.55
E02006150,1539.32
E02006151,1653.96
E02006152,1184.67
E02006153,2422.05
E02006154,527.07
E02006155,169.59
E02006156,1917.86
E02006157,6440.79
E02006158,227.67
E02006159,604.63
E02006160,156.75
E02006161,1511.33
E02006162,396.29
E02006163,157.68
E02006164,1042.60
E02006165,1567.90
E02006166,261.98
E02006167,977.50
E02006168,4397.49
E02006169,3971.28
E02006170,682.27
E02006171,222.10
E02006172,771.07
E02006173,709.97
E02006174,3556.07
E02006175,4350.36
E02006176,762.35
E02006177,1153.77
E02006178,1190.08
E02006179,3402.89
E02006180,2601.45
E02006181,5248.83
E02006182,271.97
E02006183,380.80
E02006184,760.31
E02006185,641.74
E02006186,2848.94
E02006187,1101.34
E02006188,322.32
E02006189,3407.56
E02006190,1623.90
E02006191,1459.37
E02006192,2996.49
E02006193,1209.00
E02006194,1418.64
E02006195,2076.96
E02006196,437.33
E02006197,9265.11
E02006198,2450.94
E02006199,811.54
E02006200,361.58
E02006201,1239.28
E02006202,624.24
E02006203,1008.14
E02006204,1576.56
E02006205,1231.75
E02006206,608.07
E02006207,110.75
E02006208,2398.85
E02006209,3062.09
E02006210,2089.07
E02006211,639.33
E02006212,602.02
E02006213,6735.16
E02006214,4138.06
E02006215,494.38
E02006216,509.27
E02006217,587.81
E02006218,5274.08
E02006219,758.63
E02006220,627.17
E02006221,6148.95
E02006222,156.83
E02006223,316.82
E02006224,1463.35
E02006225,274.69
E02006226,2444.08
E02006227,440.86
E02006228,502.65
E02006229,1115.70
E02006230,1582.94
E02006231,5391.51
E02006232,228.11
E02006233,2514.87
E02006234,214.69
E02006235,1273.18
E02006236,1375.96
E02006237,1589.68
E02006238,6008.62
E02006239,1523.30
E02006240,2447.78
E02006241,1302.34
E02006242,950.68
E02006243,2642.81
E02006245,1301.34
E02006246,253.57
E02006247,2810.49
E02006248,1145.79
E02006249,266.46
E02006250,1705.42
E02006251,4655.43
E02006252,611.97
E02006253,2801.41
E02006254,4806.41
E02006255,1646.35
E02006256,1856.61
E02006257,125.75
E02006258,4554.18
E02006259,569.21
E02006260,266.18
E02006261,1161.54
E02006262,1028.30
E02006263,413.82
E02006264,869.72
E02006265,324.63
E02006266,1926.70
E02006267,1020.55
E02006268,980.86
E02006269,689.44
E02006270,3425.20
E02006271,1988.21
E02006272,652.26
E02006273,867.65
E02006274,948.15
E02006275,406.27
E02006276,854.12
E02006277,1489.58
E02006278,4185.13
E02006279,2310.19
E02006280,1899.77
E02006281,3205.29
E02006282,209.31
E02006283,1183.19
E02006284,331.87
E02006285,747.73
E02006286,3024.25
E02006287,3117.27
E02006288,1513.38
E02006289,1675.34
E02006290,6431.02
E02006291,2128.22
E02006292,804.15
E02006293,5993.87
E02006294,2863.31
E02006295,1471.53
E02006296,6971.63
E02006297,1848.10
E02006298,1769.72
E02006299,1060.26
E02006300,518.28
E02006301,1686.31
E02006302,1812.90
E02006303,256.56
E02006304,196.87
E02006305,1026.26
E02006306,889.76
E02006307,103.38
E02006308,2540.28
E02006309,125.56
E02006310,849.94
E02006311,2812.94
E02006312,639.50
E02006313,4343.33
E02006314,1723.51
E02006315,2262.24
E02006316,3986.21
E02006317,869.32
E02006318,765.03
E02006319,123.62
E02006320,828.36
E02006321,504.92
E02006322,118.83
E02006323,1153.74
E02006324,427.36
E02006325,991.19
E02006326,1175.25
E02006327,431.70
E02006328,2023.80
E02006329,3498.90
E02006330,2634.79
E02006331,529.27
E02006332,8797.49
E02006333,4162.10
E02006334,1223.36
E02006335,80.46
E02006336,292.74
E02006337,224.73
E02006338,232.28
E02006339,1055.00
E02006341,2324.72
E02006342,3513.86
E02006343,1407.25
E02006344,5003.17
E02006345,1777.13
E02006346,1852.72
E02006347,450.66
E02006348,1376.51
E02006349,508.53
E02006350,290.05
E02006351,1992.35
E02006352,167.23
E02006353,109.01
E02006354,2590.44
E02006355,5764.33
E02006356,6288.32
E02006357,254.51
E02006358,6693.02
E02006359,1363.67
E02006360,3109.83
E02006361,2479.45
E02006362,411.62
E02006363,407.62
E02006364,6866.12
E02006365,2023.34
E02006366,372.71
E02006367,193.85
E02006368,946.52
E02006369,3075.00
E02006370,4001.22
E02006371,2331.76
E02006372,553.15
E02006373,2136.04
E02006374,4575.79
E02006375,521.13
E02006376,1122.39
E02006377,1525.05
E02006378,858.03
E02006379,995.30
E02006380,1564.62
E02006381,2715.24
E02006382,104.89
E02006383,1581.61
E02006384,502.43
E02006385,1147.99
E02006386,3227.97
E02006387,902.96
E02006388,3580.81
E02006389,725.25
E02006390,1198.05
E02006391,43.05
E02006392,1750.63
E02006393,3054.05
E02006394,3906.46
E02006395,3300.47
E02006396,5447.86
E02006397,2064.90
E02006398,1870.69
E02006399,3391.17
E02006400,6617.36
E02006401,938.52
E02006402,1917.99
E02006403,538.29
E02006404,841.50
E02006405,895.52
E02006406,3438.25
E02006407,300.54
E02006408,1552.52
E02006409,134.97
E02006410,1568.85
E02006411,400.15
E02006412,3744.43
E02006413,1180.97
E02006414,2001.11
E02006415,1967.83
E02006416,1316.49
E02006417,2204.01
E02006418,215.21
E02006419,1003.10
E02006420,1281.21
E02006421,405.76
E02006422,96.09
E02006423,2370.82
E02006424,327.05
E02006425,1144.92
E02006426,527.34
E02006427,1028.66
E02006429,634.74
E02006430,580.48
E02006431,816.69
E02006432,368.67
E02006433,8072.97
E02006434,409.00
E02006435,2185.32
E02006436,1715.97
E02006437,6853.54
E02006438,2055.01
E02006439,1637.39
E02006440,188.94
E02006441,3325.80
E02006442,953.06
E02006443,543.50
E02006444,66.27
E02006445,1973.32
E02006446,1754.40
E02006447,61.73
E02006448,952.67
E02006449,1069.13
E02006450,1431.79
E02006451,2438.24
E02006453,1402.91
E02006454,1046.92
E02006455,1195.16
E02006456,257.31
E02006457,1563.59
E02006458,3183.19
E02006459,3054.79
E02006460,583.22
E02006461,2166.38
E02006462,1901.48
E02006463,4635.35
E02006464,1633.16
E02006465,200.39
E02006466,970.55
E02006467,1538.17
E02006468,772.18
E02006469,6823.71
E02006470,2709.12
E02006471,10838.83
E02006472,8318.01
E02006473,2469.52
E02006474,5157.93
E02006475,100.09
E02006476,204.84
E02006477,1027.59
E02006478,130.45
E02006479,3192.07
E02006480,351.99
E02006481,199.47
E02006482,2456.75
E02006483,506.82
E02006484,312.48
E02006485,240.52
E02006486,124.50
E02006487,545.39
E02006488,1129.62
E02006489,523.18
E02006490,83.34
E02006492,5915.49
E02006493,5378.22
E02006494,2757.93
E02006495,3728.66
E02006496,1408.58
E02006497,426.17
E02006498,776.75
E02006499,266.50
E02006500,2403.45
E02006501,1107.84
E02006502,429.96
E02006503,1727.38
E02006504,2940.16
E02006505,1593.26
E02006506,378.92
E02006507,939.43
E02006508,2748.76
E02006509,1448.26
E02006510,1583.51
E02006511,2636.41
E02006512,5989.56
E02006513,2098.12
E02006514,7206.80
E02006515,2019.08
E02006516,13303.12
E02006517,4951.13
E02006518,985.36
E02006519,2352.22
E02006520,612.92
E02006521,872.00
E02006522,5237.68
E02006523,9586.46
E02006524,92.30
E02006525,1545.92
E02006526,687.66
E02006527,473.89
E02006528,1312.39
E02006529,3674.63
E02006530,10481.68
E02006531,4120.00
E02006532,2057.22
E02006533,348.09
E02006534,2073.24
E02006535,264.92
E02006536,1015.95
E02006537,1707.61
E02006538,1047.70
E02006539,14.81
E02006540,1915.16
E02006541,659.94
E02006542,1834.90
E02006543,1048.58
E02006544,656.87
E02006545,2011.73
E02006546,2525.84
E02006547,1028.11
E02006548,486.49
E02006549,992.75
E02006550,625.47
E02006551,623.56
E02006552,1645.44
E02006553,2443.77
E02006554,431.04
E02006555,1454.57
E02006556,1192.34
E02006557,838.80
E02006558,3554.16
E02006559,280.58
E02006560,905.65
E02006561,249.63
E02006562,492.90
E02006563,1541.09
E02006564,1464.25
E02006565,2094.72
E02006566,7861.30
E02006567,1053.82
E02006568,5774.40
E02006569,1176.75
E02006570,5691.46
E02006571,1085.01
E02006572,1801.63
E02006573,5727.53
E02006574,2157.80
E02006575,25316.33
E02006576,13784.96
E02006577,2161.35
E02006578,7942.95
E02006579,2204.35
E02006580,358.14
E02006581,1422.08
E02006582,1468.32
E02006583,1287.94
E02006584,102.72
E02006585,1383.36
E02006586,158.31
E02006587,531.46
E02006588,3456.94
E02006589,2045.56
E02006590,1681.35
E02006591,564.81
E02006592,1401.29
E02006593,4872.28
E02006594,1464.38
E02006595,4745.90
E02006596,1589.87
E02006597,1472.43
E02006598,1124.86
E02006599,346.42
E02006600,2072.77
E02006601,1823.05
E02006602,852.30
E02006603,763.09
E02006604,2860.29
E02006605,3617.27
E02006606,690.12
E02006607,1492.75
E02006608,723.20
E02006609,3521.30
E02006610,2858.45
E02006611,181.08
E02006612,3864.88
E02006613,162.01
E02006614,3077.76
E02006615,2094.40
E02006616,994.75
E02006617,3774.66
E02006618,2181.53
E02006619,3104.23
E02006620,1210.24
E02006621,495.29
E02006622,60.30
E02006623,447.73
E02006624,1585.37
E02006625,130.68
E02006626,2058.58
E02006627,389.20
E02006628,270.32
E02006629,311.02
E02006630,65.71
E02006631,2483.00
E02006632,274.42
E02006633,1227.71
E02006634,1085.95
E02006635,1908.55
E02006636,806.30
E02006637,941.82
E02006638,1583.16
E02006639,585.94
E02006640,350.05
E02006641,259.39
E02006642,282.39
E02006643,1317.50
E02006644,312.08
E02006645,1880.40
E02006646,644.95
E02006647,346.61
E02006648,1002.25
E02006649,637.31
E02006650,2911.62
E02006651,2762.16
E02006652,1089.96
E02006653,2047.82
E02006654,3791.49
E02006655,2213.61
E02006656,263.77
E02006657,1163.96
E02006658,588.02
E02006659,4431.09
E02006660,4310.17
E02006661,5728.86
E02006662,293.34
E02006663,2942.01
E02006664,3322.31
E02006665,1772.51
E02006666,1077.61
E02006667,0.00
E02006668,235.83
E02006669,3434.95
E02006670,1853.45
E02006671,6111.61
E02006672,3909.17
E02006673,643.08
E02006674,393.10
E02006675,956.60
E02006676,300.92
E02006677,819.90
E02006678,683.65
E02006679,1845.32
E02006680,1710.26
E02006681,1247.07
E02006682,1594.94
E02006683,687.34
E02006684,2391.90
E02006685,515.72
E02006686,383.42
E02006687,2034.24
E02006688,453.98
E02006689,521.35
E02006690,523.29
E02006691,1481.25
E02006692,1503.62
E02006693,519.14
E02006694,804.74
E02006695,7236.16
E02006696,972.35
E02006697,2681.64
E02006698,261.84
E02006699,153.87
E02006700,1280.09
E02006701,1369.23
E02006702,464.31
E02006703,413.76
E02006704,2604.83
E02006705,255.07
E02006706,2213.61
E02006707,541.77
E02006708,937.87
E02006709,2548.56
E02006710,734.86
E02006711,2651.20
E02006712,1026.63
E02006713,2648.29
E02006714,829.22
E02006715,711.31
E02006716,637.81
E02006717,2102.51
E02006718,1529.59
E02006719,2213.41
E02006720,1031.78
E02006721,2749.80
E02006722,23.66
E02006723,383.31
E02006724,2613.24
E02006725,122.74
E02006726,1303.28
E02006727,1819.33
E02006728,456.46
E02006729,1345.05
E02006730,164.79
E02006731,1706.07
E02006732,141.59
E02006733,189.77
E02006734,867.92
E02006735,355.69
E02006736,3772.02
E02006737,306.83
E02006738,490.36
E02006739,997.62
E02006740,2341.05
E02006741,1586.18
E02006742,966.08
E02006743,2687.26
E02006744,2103.96
E02006745,959.74
E02006746,1311.62
E02006747,1132.45
E02006748,4065.58
E02006749,808.94
E02006750,1513.87
E02006751,330.71
E02006752,124.84
E02006753,2385.13
E02006754,2259.20
E02006755,771.08
E02006756,1561.11
E02006757,1242.38
E02006758,1248.66
E02006759,1423.57
E02006760,2800.74
E02006761,3340.67
E02006762,1641.03
E02006763,1652.96
E02006764,1904.07
E02006765,1680.31
E02006766,2110.82
E02006767,2133.38
E02006768,1524.53
E02006769,231.02
E02006770,4525.27
E02006771,2590.43
E02006772,620.69
E02006773,95.55
E02006774,534.67
E02006775,1261.22
E02006776,285.55
E02006777,1740.66
E02006778,828.56
E02006779,3421.27
E02006780,833.55
E02006781,133.57
E02006782,255.52
E02006783,274.26
E02006784,239.41
E02006785,120.01
E02006786,0.00
E02006787,1038.07
E02006788,291.03
E02006789,1130.83
E02006790,3399.23
E02006791,33.51
E02006792,1575.13
E02006793,829.25
E02006794,435.43
E02006795,9.82
E02006796,3975.04
E02006798,287.03
E02006799,0.00
E02006800,24.02
E02006801,1013.27
E02006802,147.33
E02006803,1547.86
E02006804,919.07
E02006805,755.72
E02006806,1063.33
E02006807,17.12
E02006808,602.55
E02006809,339.15
E02006810,575.76
E02006811,2187.00
E02006812,242.99
E02006813,2561.83
E02006814,785.25
E02006815,883.75
E02006816,497.84
E02006817,1163.21
E02006818,846.38
E02006819,1532.80
E02006820,3692.65
E02006821,1332.82
E02006822,2752.79
E02006823,448.71
E02006824,546.23
E02006825,560.28
E02006826,2396.77
E02006827,3098.69
E02006828,886.21
E02006829,1455.94
E02006830,149.86
E02006831,175.50
E02006832,610.54
E02006833,1700.17
E02006834,143.37
E02006835,842.42
E02006836,240.24
E02006837,2295.53
E02006838,149.56
E02006839,1573.70
E02006840,615.60
E02006841,3692.57
E02006842,372.30
E02006843,3355.73
E02006844,2344.11
E02006845,4079.82
E02006846,2754.87
E02006847,453.05
E02006848,682.39
E02006849,4528.25
E02006850,3042.93
E02006851,2639.98
E02006852,2295.82
E02006853,105.76
E02006854,557.96
E02006855,2190.18
E02006856,3580.57
E02006857,2175.06
E02006858,2398.34
E02006859,1449.68
E02006860,122.78
E02006861,346.68
E02006862,0.00
E02006863,0.00
E02006864,1577.62
E02006865,3013.87
E02006866,0.00
E02006867,1809.46
E02006868,4357.93
E02006869,445.50
E02006870,4166.52
E02006871,1756.28
E02006872,4089.69
E02006873,3178.07
E02006874,2436.21
E02006875,15325.83
E02006876,9755.48
E02006877,5612.60
E02006878,1013.40
E02006879,2448.36
E02006880,1216.55
E02006881,1363.97
E02006882,247.31
E02006883,610.41
E02006884,771.96
E02006885,960.04
E02006886,5495.88
E02006887,6044.82
E02006888,711.66
E02006889,1846.44
E02006890,310.45
E02006891,134.58
E02006892,1289.76
E02006893,560.27
E02006894,6478.27
E02006895,979.66
E02006896,4752.38
E02006897,2628.19
E02006898,1356.22
E02006899,4213.74
E02006900,2690.59
E02006901,652.28
E02006902,5325.28
E02006903,917.01
E02006904,5988.51
E02006905,7363.73
E02006906,3881.87
E02006907,2994.68
E02006908,963.27
E02006909,931.42
E02006910,2450.38
E02006911,1567.50
E02006912,5616.35
E02006913,3409.70
E02006914,2725.77
E02006915,2517.15
E02006916,854.30
E02006917,3388.31
E02006918,345.39
E02006919,617.43
E02006920,90.86
E02006921,3.43
E02006922,706.80
E02006924,311.85
E02006925,983.61
E02006926,1126.91
E02006927,896.52
E02006928,252.63
E02006929,7754.80
E02006930,2323.38
E02006931,723.01
E02006932,4053.78
E02006933,6231.53
E02006934,4631.91
W02000001,2423.29
W02000002,870.72
W02000003,2458.05
W02000004,2582.53
W02000005,2378.08
W02000006,3645.70
W02000007,3243.74
W02000008,1488.74
W02000009,1971.84
W02000010,3978.16
W02000011,5046.53
W02000012,2584.91
W02000013,1156.54
W02000014,4873.67
W02000015,2482.32
W02000016,1843.28
W02000017,1735.53
W02000018,2407.23
W02000019,4530.00
W02000020,1775.81
W02000021,2403.94
W02000022,4331.49
W02000023,2163.80
W02000024,2015.83
W02000025,3635.94
W02000026,2193.30
W02000027,4975.38
W02000028,1050.78
W02000029,384.21
W02000030,1094.71
W02000031,2389.67
W02000032,1030.92
W02000033,1394.26
W02000034,362.41
W02000035,824.82
W02000036,2146.30
W02000037,2144.94
W02000038,1845.54
W02000039,948.89
W02000040,1862.11
W02000041,5183.60
W02000042,1510.05
W02000043,3832.29
W02000044,436.19
W02000045,4658.06
W02000047,2196.79
W02000049,1511.75
W02000050,6857.28
W02000051,2582.37
W02000052,1792.89
W02000053,1457.25
W02000054,1892.09
W02000055,1571.55
W02000056,1112.71
W02000057,1873.86
W02000058,1689.90
W02000059,1545.76
W02000060,2611.69
W02000061,2290.52
W02000062,344.70
W02000063,1413.98
W02000064,2572.28
W02000065,2628.02
W02000066,4890.44
W02000067,293.44
W02000068,3498.46
W02000069,1145.26
W02000070,2773.09
W02000071,489.19
W02000072,9094.02
W02000073,3210.52
W02000074,695.21
W02000075,100.30
W02000076,74.63
W02000077,215.99
W02000080,1054.56
W02000081,23.26
W02000082,411.33
W02000083,650.89
W02000084,52.04
W02000085,3672.76
W02000086,1474.94
W02000087,344.11
W02000088,6230.43
W02000089,2173.46
W02000090,267.83
W02000091,216.35
W02000092,536.96
W02000093,845.87
W02000094,1563.87
W02000095,287.51
W02000096,5312.72
W02000097,1265.78
W02000098,487.07
W02000099,5772.20
W02000100,1302.36
W02000101,828.52
W02000102,260.37
W02000103,674.96
W02000104,3368.01
W02000105,609.33
W02000106,2093.76
W02000107,1131.24
W02000108,1000.20
W02000109,2368.78
W02000110,1385.38
W02000111,1542.37
W02000113,2495.00
W02000114,1031.59
W02000116,2030.27
W02000117,2996.53
W02000118,3255.47
W02000120,909.34
W02000122,3723.16
W02000123,999.73
W02000124,3821.05
W02000125,1672.87
W02000126,2313.22
W02000127,2631.67
W02000128,2989.46
W02000129,1463.66
W02000130,4329.44
W02000131,1700.96
W02000132,3697.90
W02000133,1852.32
W02000134,517.60
W02000135,155.34
W02000136,4304.61
W02000137,71.50
W02000138,3045.52
W02000139,1984.58
W02000140,4385.08
W02000141,3623.23
W02000142,1060.90
W02000143,1034.52
W02000144,1153.35
W02000145,1651.26
W02000146,414.58
W02000147,1991.61
W02000148,2122.75
W02000149,6288.45
W02000151,576.67
W02000152,642.82
W02000153,792.27
W02000154,2394.12
W02000156,3417.20
W02000157,1048.32
W02000158,394.97
W02000159,887.27
W02000160,232.33
W02000161,1964.82
W02000162,3918.24
W02000163,600.17
W02000164,3207.75
W02000165,4246.79
W02000166,3239.18
W02000167,1632.67
W02000168,533.07
W02000169,1089.77
W02000170,1950.25
W02000171,3764.60
W02000172,2511.62
W02000173,148.76
W02000174,2230.85
W02000175,485.36
W02000176,1855.29
W02000177,7019.80
W02000178,1858.83
W02000179,380.35
W02000180,1274.15
W02000181,3983.06
W02000182,1088.06
W02000183,1863.63
W02000184,1180.39
W02000185,552.93
W02000186,0.00
W02000187,455.59
W02000188,3183.13
W02000189,1246.43
W02000190,504.87
W02000191,201.91
W02000192,7452.42
W02000193,795.37
W02000194,3602.11
W02000195,621.17
W02000196,88.09
W02000197,1694.99
W02000198,1635.66
W02000200,128.56
W02000201,250.99
W02000202,1401.78
W02000203,197.92
W02000204,154.89
W02000205,779.26
W02000206,1951.86
W02000207,76.12
W02000208,2747.75
W02000209,291.52
W02000210,0.00
W02000211,721.45
W02000212,387.03
W02000213,1018.53
W02000214,1082.58
W02000215,2502.71
W02000216,1259.08
W02000217,4359.66
W02000218,85.30
W02000219,1309.04
W02000220,67.50
W02000221,310.29
W02000222,594.27
W02000223,1760.17
W02000224,2165.16
W02000225,649.86
W02000226,514.44
W02000227,157.56
W02000228,2786.79
W02000229,309.74
W02000230,3205.46
W02000231,3922.58
W02000232,1805.46
W02000233,378.76
W02000234,475.79
W02000235,1417.32
W02000236,2752.12
W02000237,1779.59
W02000238,343.39
W02000239,6671.31
W02000240,2032.30
W02000241,2330.44
W02000242,523.01
W02000243,273.53
W02000244,1779.70
W02000245,1365.95
W02000246,499.83
W02000247,1367.93
W02000248,1894.97
W02000249,357.84
W02000250,10358.24
W02000251,4361.99
W02000252,293.29
W02000253,758.69
W02000254,1362.86
W02000255,1032.89
W02000256,71.78
W02000257,1084.17
W02000258,23.22
W02000259,0.00
W02000260,78.79
W02000261,576.54
W02000262,0.00
W02000263,337.04
W02000264,294.98
W02000265,664.06
W02000266,20.00
W02000267,391.47
W02000268,135.02
W02000269,82.67
W02000270,304.35
W02000271,683.51
W02000272,1498.59
W02000273,1666.93
W02000274,310.70
W02000275,26.68
W02000276,705.62
W02000277,4242.11
W02000278,178.29
W02000279,0.00
W02000280,1579.03
W02000281,4805.57
W02000282,1452.63
W02000284,0.00
W02000285,0.00
W02000286,0.00
W02000287,0.00
W02000288,0.00
W02000289,0.00
W02000290,0.00
W02000291,0.00
W02000292,0.00
W02000293,0.00
W02000294,0.00
W02000295,0.00
W02000296,0.00
W02000297,0.00
W02000298,0.00
W02000299,0.00
W02000300,0.00
W02000301,0.00
W02000302,0.00
W02000303,0.00
W02000304,0.00
W02000305,0.00
W02000306,0.00
W02000307,0.00
W02000308,0.00
W02000309,0.00
W02000310,0.00
W02000311,0.00
W02000312,0.00
W02000313,0.00
W02000314,0.00
W02000315,0.00
W02000316,0.00
W02000317,0.00
W02000318,0.00
W02000319,0.00
W02000320,0.00
W02000321,0.00
W02000322,0.00
W02000323,0.00
W02000324,0.00
W02000325,0.00
W02000326,0.00
W02000327,0.00
W02000328,0.00
W02000329,0.00
W02000330,0.00
W02000331,0.00
W02000332,0.00
W02000333,0.00
W02000334,0.00
W02000335,0.00
W02000336,0.00
W02000337,0.00
W02000338,0.00
W02000339,0.00
W02000340,0.00
W02000341,0.00
W02000342,0.00
W02000343,0.00
W02000344,0.00
W02000345,0.00
W02000346,0.00
W02000347,0.00
W02000348,0.00
W02000349,0.00
W02000350,0.00
W02000351,0.00
W02000352,0.00
W02000353,0.00
W02000354,0.00
W02000355,0.00
W02000356,0.00
W02000357,0.00
W02000358,0.00
W02000359,0.00
W02000360,0.00
W02000361,0.00
W02000362,0.00
W02000363,0.00
W02000364,0.00
W02000365,0.00
W02000366,0.00
W02000367,0.00
W02000368,0.00
W02000369,0.00
W02000370,0.00
W02000371,0.00
W02000372,0.00
W02000373,0.00
W02000374,0.00
W02000375,0.00
W02000376,0.00
W02000377,0.00
W02000378,0.00
W02000379,0.00
W02000380,0.00
W02000381,0.00
W02000382,0.00
W02000383,0.00
W02000384,0.00
W02000385,0.00
W02000386,0.00
W02000387,0.00
W02000388,0.00
W02000389,0.00
W02000390,0.00
W02000391,0.00
W02000392,0.00
W02000393,0.00
W02000394,0.00
W02000395,0.00
W02000396,0.00
W02000397,0.00
W02000398,0.00
W02000399,0.00
W02000400,0.00
W02000401,0.00
W02000402,0.00
W02000403,0.00
W02000404,0.00
W02000405,0.00
W02000406,0.00
W02000407,0.00
W02000408,0.00
W02000409,0.00
W02000410,0.00
W02000411,0.00
W02000412,0.00
W02000414,0.00
W02000415,0.00
W02000416,0.00
W02000417,0.00
W02000418,0.00
W02000419,0.00
W02000420,0.00
W02000421,0.00
W02000422,0.00
W02000423,0.00
